Date;Steps;CNT;QTY;ZipCode
'199403;[ 3, 4);3;10;19014
'199410;[ 3, 4);3;10;19014
'201007;[ 3, 4);111625;389073;19014
'201010;[ 6, 7);104409;678163;19014
'201010;[25,30);26911;730097;19014
'201010;[12,14);138931;1800026;19014
'201103;[ 2, 3);115141;285176;19014
'201104;[ 0, 0];170001;0;19014
'201109;[ 3, 4);122483;427263;19014
'201109;[ 9,10);97534;92371;19014
'201112;[35,40);4673;174081;19014
'201202;[ 3, 4);124857;435232;19014
'199803;[ 6, 7);1;6;19014
'200103;[ 6, 7);2;12;19014
'198406;[ 6, 7);1;7;19014
'198809;[ 6, 7);1;7;19014
'198904;[ 6, 7);1;7;19014
'201209;[50,..);11263;2010316;19014
'201207;[14,16);104396;1560285;19014
'201206;[18,20);54551;1031711;19014
'201209;[20,25);68817;1519927;19014
'201212;[20,25);55044;1212345;19014
'201305;[ 9,10);9734;924237;19014
'198009;[ 0, 0];1;0;19014
'198111;[ 0, 0];1;0;19014
'198501;[ 0, 0];1;0;19014
'199006;[ 0, 0];1;0;19014
'201305;( 0, 1);135398;66691;19014
'201308;[ 2, 3);114283;285465;19014
'201405;[ 0, 0];212022;0;19014
'201310;[ 6, 7);106331;690606;19014
'201403;( 0, 1);14173;71351;19014
'201405;[ 9,10);89049;845886;19014
'201407;[ 8, 9);87683;744178;19014
'201408;[ 1, 2);102518;153591;19014
'201407;[10,12);146912;1609804;19014
'201407;[16,18);64257;1088214;19014
'200610;[ 3, 4);5733;20024;19014
'200602;[ 8, 9);382;3246;19014
'200604;[ 4, 5);467;2106;19014
'200502;[ 7, 8);90;672;19014
'200602;[ 9,10);400;3787;19014
'200404;[ 5, 6);75;412;19014
'200209;[ 0, 0];420;0;19014
'200306;[50,..);29;2985;19014
'200211;( 0, 1);105;31;19014
'200312;[ 9,10);40;380;19014
'200111;[ 3, 4);9;32;19014
'200206;[ 5, 6);30;167;19014
'200307;[ 5, 6);55;304;19014
'200211;[30,35);11;361;19014
'200401;[ 4, 5);57;255;19014
'200501;[ 4, 5);90;405;19014
'200305;[16,18);17;291;19014
'200406;[12,14);60;768;19014
'200411;[35,40);21;776;19014
'199502;[ 0, 0];142;0;19014
'199402;[ 8, 9);1;9;19014
'199908;[ 9,10);1;10;19014
'199611;[ 0, 0];142;0;19014
'200008;[ 0, 0];168;0;19014
'200101;[ 0, 0];182;0;19014
'200104;[ 0, 0];210;0;19014
'200304;[ 7, 8);40;301;19014
'199808;[ 9,10);1;10;19014
'200211;[ 6, 7);35;230;19014
'200210;[14,16);20;301;19014
'199405;( 0, 1);22;4;19014
'200307;[18,20);18;338;19014
'199403;( 0, 1);22;4;19014
'200202;[50,..);8;820;19014
'200704;[45,50);2792;131992;19014
'200208;[30,35);8;257;19014
'199301;[ 2, 3);5;12;19014
'200705;[16,18);94009;1592422;19014
'200709;[25,30);36263;983545;19014
'200708;[20,25);92982;2060514;19014
'200101;[30,35);5;161;19014
'200110;[ 8, 9);3;25;19014
'199606;[ 6, 7);2;14;19014
'200006;[30,35);3;97;19014
'200106;[30,35);4;130;19014
'199605;[ 7, 8);2;14;19014
'200801;[ 3, 4);110763;387568;19014
'200801;[ 7, 8);102592;769259;19014
'200801;[ 4, 5);109072;490615;19014
'199308;[ 5, 6);1;6;19014
'199610;[ 5, 6);1;6;19014
'200011;[ 5, 6);4;22;19014
'199308;[16,18);1;16;19014
'199610;[16,18);2;33;19014
'200805;[10,12);176318;1934824;19014
'200808;[ 7, 8);102918;771305;19014
'200808;[18,20);58811;1114187;19014
'199903;[12,14);3;38;19014
'200902;[ 8, 9);112114;950921;19014
'199610;[20,25);2;44;19014
'199911;[20,25);4;88;19014
'200902;[30,35);6869;220987;19014
'200001;[50,..);1;145;19014
'200903;[45,50);2057;9741;19014
'200010;[40,45);1;44;19014
'200909;[20,25);71634;1582555;19014
'199610;[ 8, 9);1;9;19014
'199706;[ 8, 9);1;8;19014
'199512;[ 8, 9);1;9;19014
'201002;[ 1, 2);125106;187281;19014
'199502;[ 4, 5);2;9;19014
'199607;[ 3, 4);3;10;19014
'199905;[ 3, 4);3;10;19014
'199605;[ 3, 4);3;10;19014
'200002;[ 3, 4);4;14;19014
'201006;[35,40);8188;304929;19014
'201008;[ 8, 9);97858;830638;19014
'201007;( 0, 1);12865;65818;19014
'201101;[ 4, 5);115246;516138;19014
'201108;[ 3, 4);117821;41131;19014
'201110;[ 2, 3);117741;292886;19014
'201105;[10,12);176304;1935505;19014
'199309;[ 6, 7);1;7;19014
'201207;[ 4, 5);109825;492948;19014
'201208;( 0, 1);150859;78094;19014
'201210;[35,40);6123;228229;19014
'201210;[20,25);7022;1550879;19014
'201303;[30,35);773;248455;19014
'198304;[ 0, 0];1;0;19014
'198407;[ 0, 0];1;0;19014
'201306;( 0, 1);144157;73299;19014
'201405;[50,..);6434;944016;19014
'201307;[14,16);100903;1508715;19014
'201404;[ 2, 3);108121;269796;19014
'201403;[40,45);1786;75499;19014
'201304;[50,..);6491;1149627;19014
'201408;[ 6, 7);95006;615911;19014
'201407;[25,30);26367;715629;19014
'200612;[ 9,10);67885;643427;19014
'200503;[10,12);134;1465;19014
'200506;[10,12);152;1659;19014
'200611;[30,35);4405;141293;19014
'200605;[ 0, 0];6394;0;19014
'200607;[ 1, 2);1076;1584;19014
'200511;[ 5, 6);183;1006;19014
'200506;[ 2, 3);134;342;19014
'200512;( 0, 1);773;276;19014
'200507;[ 9,10);112;1067;19014
'200207;[ 0, 0];399;0;19014
'200311;[ 0, 0];933;0;19014
'200405;[ 7, 8);64;479;19014
'200408;[ 7, 8);68;509;19014
'200701;[30,35);12993;417405;19014
'200510;[20,25);172;3819;19014
'200511;[40,45);27;1138;19014
'200402;[ 7, 8);64;478;19014
'200309;[ 5, 6);65;356;19014
'200307;[25,30);25;673;19014
'199707;[ 9,10);1;10;19014
'200405;[ 1, 2);73;104;19014
'199303;[25,30);2;53;19014
'199502;[ 3, 4);4;14;19014
'199306;[25,30);1;26;19014
'200212;[30,35);10;323;19014
'200204;[10,12);18;195;19014
'200703;[40,45);3766;159159;19014
'199711;( 0, 1);21;4;19014
'200010;[ 2, 3);9;23;19014
'200205;[20,25);12;264;19014
'200707;[ 6, 7);98464;639134;19014
'200707;[35,40);12412;462657;19014
'200410;[40,45);12;512;19014
'200708;[35,40);12369;461175;19014
'199407;[30,35);2;66;19014
'199411;[30,35);2;64;19014
'200209;[18,20);12;228;19014
'200702;[50,..);6875;1074491;19014
'199801;[16,18);2;33;19014
'199903;[16,18);2;33;19014
'199309;[14,16);1;16;19014
'200811;[ 9,10);97492;923582;19014
'200901;[ 5, 6);110088;60487;19014
'200112;[35,40);3;113;19014
'199409;[20,25);3;68;19014
'199503;[20,25);2;44;19014
'199506;[20,25);3;68;19014
'199906;[20,25);4;88;19014
'200006;[40,45);1;42;19014
'200905;[ 1, 2);109754;159924;19014
'200905;[35,40);8312;309662;19014
'200904;( 0, 1);13109;66569;19014
'200907;[ 2, 3);113002;282405;19014
'200907;[16,18);79981;1355683;19014
'200911;[ 7, 8);108612;813404;19014
'199211;[30,35);1;33;19014
'199309;[20,25);2;47;19014
'201003;[ 4, 5);11554;518191;19014
'201003;[35,40);5947;221602;19014
'201004;[45,50);2563;121165;19014
'199208;[ 3, 4);3;10;19014
'199412;[10,12);1;10;19014
'201104;[ 4, 5);114042;511846;19014
'201112;[ 0, 0];200535;0;19014
'201109;[25,30);29195;791774;19014
'199912;[14,16);1;15;19014
'201110;[10,12);17864;1960009;19014
'199910;[ 6, 7);1;6;19014
'201302;[50,..);4114;1159736;19014
'198705;[ 7, 8);1;7;19014
'199007;[ 7, 8);1;7;19014
'201206;[ 8, 9);102148;866616;19014
'201207;[ 2, 3);112736;28103;19014
'201206;( 0, 1);138733;69742;19014
'201210;[ 5, 6);110326;605272;19014
'201209;[12,14);135259;1749438;19014
'201304;[30,35);9546;306745;19014
'198005;[ 0, 0];1;0;19014
'198101;[ 0, 0];1;0;19014
'198907;[ 0, 0];1;0;19014
'201307;[ 3, 4);114329;399151;19014
'201305;[20,25);76121;1681687;19014
'201403;[25,30);17678;478381;19014
'201308;[10,12);166967;1828546;19014
'201401;[25,30);16365;442774;19014
'200507;[10,12);178;1943;19014
'200608;[ 9,10);864;8206;19014
'200701;[ 1, 2);105025;158102;19014
'200109;[ 7, 8);2;14;19014
'200112;[ 7, 8);5;36;19014
'200502;[16,18);56;944;19014
'200505;[14,16);89;1337;19014
'200402;[ 9,10);51;483;19014
'200501;[14,16);55;824;19014
'200305;[ 5, 6);48;265;19014
'200306;[30,35);14;461;19014
'200412;[12,14);86;1116;19014
'200212;[ 4, 5);30;134;19014
'200401;[16,18);24;411;19014
'200407;[ 7, 8);67;502;19014
'200301;[ 9,10);25;238;19014
'200310;[ 9,10);39;371;19014
'199607;[ 0, 0];141;0;19014
'199907;[25,30);2;53;19014
'199911;[25,30);3;81;19014
'200309;[18,20);18;343;19014
'199706;[ 1, 2);7;10;19014
'200408;[18,20);29;546;19014
'200210;[ 5, 6);37;204;19014
'200202;[ 5, 6);13;71;19014
'200107;[ 2, 3);16;40;19014
'199404;( 0, 1);21;4;19014
'200105;[10,12);5;54;19014
'200708;[ 5, 6);102317;561089;19014
'200707;[20,25);97978;2172397;19014
'200708;[10,12);167376;1835184;19014
'199912;[ 7, 8);2;14;19014
'200710;( 0, 1);11934;60892;19014
'200102;[ 4, 5);6;27;19014
'200801;[10,12);178342;1957354;19014
'199603;[16,18);2;33;19014
'200003;[16,18);5;85;19014
'200806;[30,35);17853;574192;19014
'200806;[20,25);84584;1870020;19014
'200809;[30,35);1587;510702;19014
'199207;[12,14);1;14;19014
'200111;[35,40);2;75;19014
'200811;[20,25);70074;1545298;19014
'199805;[20,25);3;65;19014
'200904;[45,50);2266;107206;19014
'200904;[35,40);5979;222777;19014
'200903;[12,14);147203;1907552;19014
'200906;[ 4, 5);112087;502901;19014
'200905;[50,..);11202;1658686;19014
'200912;[20,25);70981;1566876;19014
'199902;[ 4, 5);2;9;19014
'200006;[ 3, 4);3;10;19014
'199907;[ 3, 4);3;10;19014
'201102;[12,14);130522;1684345;19014
'201105;[ 8, 9);102543;870468;19014
'201107;[ 0, 0];174846;0;19014
'201105;( 0, 1);127627;62749;19014
'201112;[ 5, 6);11447;626414;19014
'201106;[18,20);55375;1047296;19014
'199901;[14,16);1;15;19014
'199804;[16,18);1;16;19014
'198910;[ 7, 8);1;7;19014
'198810;[ 7, 8);1;7;19014
'201204;( 0, 1);149227;77117;19014
'201202;[14,16);90954;1356871;19014
'201207;[25,30);35744;971522;19014
'201301;[12,14);136591;1768577;19014
'201304;[ 4, 5);11236;504377;19014
'198609;[ 0, 0];1;0;19014
'201310;[ 4, 5);112654;505495;19014
'200607;[50,..);407;85338;19014
'200607;[20,25);767;17039;19014
'200502;[30,35);44;1416;19014
'200512;[ 4, 5);210;940;19014
'200505;[ 0, 0];1797;0;19014
'200403;[ 5, 6);65;360;19014
'200505;[30,35);52;1685;19014
'200305;[ 0, 0];638;0;19014
'200409;[30,35);27;874;19014
'200305;[ 7, 8);38;283;19014
'200504;[ 7, 8);109;815;19014
'200407;( 0, 1);257;85;19014
'200412;[25,30);51;1376;19014
'200503;[ 6, 7);85;549;19014
'200405;[10,12);71;772;19014
'200206;( 0, 1);75;21;19014
'200202;[ 3, 4);12;42;19014
'200106;[ 3, 4);9;32;19014
'200310;[35,40);18;670;19014
'200111;[12,14);10;128;19014
'200410;[ 4, 5);76;341;19014
'200411;[ 4, 5);77;344;19014
'200305;[ 2, 3);37;93;19014
'200309;[14,16);33;490;19014
'200403;[10,12);67;728;19014
'199204;[ 0, 0];140;0;19014
'199210;[ 0, 0];139;0;19014
'200005;[ 9,10);1;10;19014
'200306;[ 9,10);27;256;19014
'199811;[ 0, 0];150;0;19014
'200501;[40,45);14;593;19014
'199906;[25,30);2;56;19014
'200110;[ 4, 5);10;44;19014
'200103;[ 3, 4);7;24;19014
'200302;[ 2, 3);40;102;19014
'200004;[25,30);6;163;19014
'200012;( 0, 1);32;7;19014
'200304;[10,12);33;360;19014
'200303;[ 8, 9);31;261;19014
'200210;[ 6, 7);34;220;19014
'199907;[ 2, 3);7;18;19014
'200402;[35,40);12;448;19014
'199510;( 0, 1);22;4;19014
'200704;[ 9,10);91588;867394;19014
'200704;[ 0, 0];124851;0;19014
'200212;[16,18);15;257;19014
'200706;[ 4, 5);103861;466334;19014
'200707;[ 4, 5);103644;464708;19014
'199802;[ 6, 7);2;13;19014
'199504;[30,35);2;64;19014
'199609;[ 6, 7);3;20;19014
'200712;[ 5, 6);106465;584499;19014
'199604;[ 5, 6);1;5;19014
'199810;[ 5, 6);1;6;19014
'200802;[ 4, 5);115861;521019;19014
'200803;[ 8, 9);100921;857439;19014
'200803;[ 7, 8);102085;765369;19014
'200012;[50,..);2;198;19014
'200806;[25,30);35461;961924;19014
'199911;[18,20);1;19;19014
'199404;[12,14);1;13;19014
'200904;[ 1, 2);114781;168854;19014
'200904;[ 5, 6);110892;607274;19014
'200902;[12,14);132416;1710021;19014
'200905;[ 3, 4);110713;386393;19014
'200911;[40,45);319;134776;19014
'199207;[30,35);1;34;19014
'199803;[ 8, 9);1;9;19014
'199405;[20,25);1;22;19014
'199204;[ 3, 4);2;7;19014
'199612;[ 3, 4);3;10;19014
'201005;[14,16);114463;1709839;19014
'199803;[10,12);1;10;19014
'201101;[ 6, 7);111791;724628;19014
'201104;[40,45);2856;120585;19014
'201105;[ 5, 6);109998;605202;19014
'201201;[45,50);1346;63661;19014
'199405;[ 7, 8);1;7;19014
'199410;[ 7, 8);1;7;19014
'198902;[ 6, 7);1;7;19014
'201208;[14,16);101947;1524584;19014
'201212;[ 1, 2);117018;173078;19014
'201209;[16,18);71625;1212377;19014
'201301;[ 4, 5);113182;508536;19014
'201307;[35,40);839;312661;19014
'201311;[ 6, 7);113947;738942;19014
'201403;[ 9,10);96179;913573;19014
'201312;[20,25);53325;1174624;19014
'201406;[ 3, 4);105292;367845;19014
'201409;[ 1, 2);72145;109144;19014
'201409;[ 9,10);52764;499362;19014
'201410;[12,14);38102;492962;19014
'201411;[ 3, 4);2;7;19014
'200612;[18,20);45177;855038;19014
'200609;[25,30);628;17103;19014
'200601;[35,40);78;2901;19014
'200601;[30,35);103;3327;19014
'200302;[ 0, 0];594;0;19014
'200106;[ 7, 8);2;14;19014
'200408;( 0, 1);263;87;19014
'200407;[45,50);9;433;19014
'200508;[50,..);145;34187;19014
'200302;[ 3, 4);39;136;19014
'200205;[ 0, 0];388;0;19014
'200311;[ 5, 6);69;379;19014
'200509;[40,45);24;1011;19014
'200307;[16,18);22;377;19014
'199402;[ 0, 0];141;0;19014
'200103;[ 0, 0];202;0;19014
'199904;[ 1, 2);8;11;19014
'200109;[25,30);7;193;19014
'200310;[ 2, 3);49;125;19014
'199306;[ 0, 0];141;0;19014
'199712;[ 4, 5);4;18;19014
'200104;[ 1, 2);13;19;19014
'200212;[50,..);28;3021;19014
'200004;[ 2, 3);10;26;19014
'199903;( 0, 1);23;5;19014
'200212;[18,20);12;227;19014
'200704;[ 5, 6);10234;560831;19014
'200303;[16,18);16;273;19014
'200109;[50,..);5;464;19014
'200705;[45,50);3545;167637;19014
'200106;[10,12);5;57;19014
'200102;[14,16);6;89;19014
'200112;[ 6, 7);3;19;19014
'200707;[ 8, 9);94958;806074;19014
'199408;[ 2, 3);5;12;19014
'200708;[ 4, 5);105337;472227;19014
'200710;[40,45);479;202743;19014
'199210;[ 5, 6);1;6;19014
'199908;[ 5, 6);1;6;19014
'200802;[18,20);50111;948575;19014
'199602;[ 5, 6);1;5;19014
'200804;[ 3, 4);11279;393437;19014
'199708;[16,18);2;33;19014
'199807;[16,18);2;33;19014
'200106;[18,20);7;133;19014
'200112;[18,20);5;97;19014
'199910;[12,14);3;38;19014
'199305;[12,14);1;14;19014
'200902;[40,45);2223;94052;19014
'199605;[20,25);2;44;19014
'199609;[20,25);3;68;19014
'199901;[20,25);3;65;19014
'200905;[ 2, 3);109876;273801;19014
'200906;[45,50);4062;192156;19014
'199606;[ 8, 9);1;8;19014
'201001;[35,40);4948;184343;19014
'201002;[ 2, 3);128167;319963;19014
'201003;[30,35);11558;372072;19014
'201004;[40,45);389;164332;19014
'199404;[ 3, 4);2;7;19014
'199705;[ 3, 4);3;10;19014
'201005;[25,30);35553;965645;19014
'199808;[ 3, 4);3;10;19014
'200005;[ 3, 4);5;17;19014
'201006;[12,14);137978;1785968;19014
'199208;[10,12);1;10;19014
'201108;[45,50);4315;20433;19014
'201105;[20,25);77001;1701128;19014
'201111;[30,35);10402;334085;19014
'201107;[10,12);172773;1893438;19014
'199909;[16,18);1;16;19014
'200006;[16,18);3;50;19014
'199801;[ 6, 7);1;6;19014
'201202;[10,12);175009;1918144;19014
'201204;[12,14);142909;1847468;19014
'201205;[12,14);14662;1899721;19014
'201208;[35,40);9673;360828;19014
'201211;[ 0, 0];215489;0;19014
'201208;[16,18);73324;1242687;19014
'201212;[ 8, 9);104268;885595;19014
'201302;[ 4, 5);125867;564405;19014
'201306;[ 5, 6);109784;601243;19014
'201308;[ 9,10);92869;880687;19014
'201307;( 0, 1);149263;76373;19014
'201310;[18,20);51627;97731;19014
'201308;[20,25);70822;1567248;19014
'201407;[ 9,10);8416;798631;19014
'201407;[ 7, 8);90927;680849;19014
'201404;[20,25);53406;1174713;19014
'201411;[ 2, 3);1;2;19014
'200611;[ 5, 6);4073;223206;19014
'200610;[14,16);5839;87385;19014
'200508;[ 3, 4);143;496;19014
'200601;( 0, 1);938;342;19014
'200701;[35,40);6257;233185;19014
'200607;[25,30);415;11318;19014
'200307;[50,..);39;4091;19014
'200701;[ 8, 9);95905;81478;19014
'200207;[ 7, 8);24;178;19014
'200603;[16,18);337;5722;19014
'200407;[12,14);72;932;19014
'200309;[ 2, 3);55;141;19014
'200308;[16,18);22;377;19014
'200410;[16,18);38;647;19014
'199307;[ 0, 0];140;0;19014
'199405;[ 0, 0];141;0;19014
'200011;[ 9,10);2;19;19014
'199809;[ 0, 0];150;0;19014
'199310;[ 1, 2);5;8;19014
'200007;[ 1, 2);10;14;19014
'199801;[25,30);2;53;19014
'200402;[18,20);25;477;19014
'199912;[25,30);3;78;19014
'199210;[ 4, 5);4;18;19014
'199502;[ 1, 2);5;9;19014
'200305;[10,12);35;378;19014
'200305;[ 8, 9);32;269;19014
'200203;[ 6, 7);8;50;19014
'200008;( 0, 1);32;7;19014
'200108;[50,..);5;479;19014
'200108;[16,18);6;101;19014
'200704;[10,12);176503;1931882;19014
'199304;[ 2, 3);5;13;19014
'199308;[ 2, 3);5;12;19014
'199705;[ 2, 3);6;15;19014
'200708;[ 0, 0];130467;0;19014
'200711;[25,30);28919;782602;19014
'199612;[30,35);2;66;19014
'200711;[ 3, 4);113335;395543;19014
'200006;[ 5, 6);4;22;19014
'200803;[40,45);3712;156995;19014
'200801;[12,14);14806;1919499;19014
'200805;[35,40);936;348624;19014
'200808;[ 9,10);96888;919996;19014
'200812;[25,30);26515;719191;19014
'200904;[ 4, 5);114056;511631;19014
'200909;[50,..);1152;2032734;19014
'200909;( 0, 1);142668;75443;19014
'200911;[25,30);24089;652109;19014
'199808;[ 8, 9);1;9;19014
'201004;[ 5, 6);111112;60856;19014
'199804;[ 3, 4);2;7;19014
'201011;[45,50);1835;86848;19014
'201011;[ 4, 5);113067;507035;19014
'199308;[10,12);1;10;19014
'201104;[ 5, 6);111475;610831;19014
'201104;[ 3, 4);117567;41029;19014
'201105;[ 4, 5);113403;509371;19014
'201109;[ 4, 5);117922;529129;19014
'201112;[30,35);9196;295948;19014
'201201;[ 5, 6);113486;6214;19014
'201212;[50,..);5224;1181368;19014
'201204;[ 2, 3);114778;287683;19014
'199003;[ 7, 8);1;7;19014
'199301;[ 7, 8);1;7;19014
'201208;[40,45);5891;249217;19014
'201209;[18,20);50217;949797;19014
'201212;[ 4, 5);113697;510151;19014
'201301;[18,20);44585;843609;19014
'201303;[ 4, 5);112735;506015;19014
'201212;[16,18);69318;1173436;19014
'201306;[ 4, 5);112164;503098;19014
'201309;[10,12);171139;1871253;19014
'201401;[ 0, 0];250696;0;19014
'201403;[18,20);44543;843111;19014
'201408;[ 7, 8);92199;69071;19014
'200611;( 0, 1);5564;31303;19014
'200509;[10,12);213;2332;19014
'200602;[ 0, 0];4959;0;19014
'200610;[45,50);261;12349;19014
'200603;[ 3, 4);430;1494;19014
'200502;[ 5, 6);105;574;19014
'200607;[12,14);958;12414;19014
'200505;[ 9,10);90;857;19014
'200510;[ 9,10);133;1267;19014
'200502;( 0, 1);380;125;19014
'200607;[ 8, 9);615;5217;19014
'200606;[ 6, 7);525;3399;19014
'200506;[ 7, 8);122;913;19014
'200302;( 0, 1);118;38;19014
'200504;[12,14);120;1549;19014
'200307;[45,50);5;238;19014
'200602;[45,50);35;1661;19014
'200410;[14,16);45;679;19014
'200210;[ 3, 4);33;112;19014
'200403;[12,14);63;816;19014
'199204;[ 9,10);2;19;19014
'199602;[ 0, 0];142;0;19014
'200112;[ 0, 0];262;0;19014
'199510;[ 0, 0];141;0;19014
'199409;[25,30);1;26;19014
'199503;[ 4, 5);4;18;19014
'199709;[ 4, 5);4;18;19014
'200108;[ 4, 5);10;44;19014
'199210;[ 9,10);1;10;19014
'199710;[ 1, 2);6;9;19014
'199812;[ 1, 2);7;10;19014
'200201;( 0, 1);49;12;19014
'200307;[14,16);26;393;19014
'200106;( 0, 1);44;10;19014
'200703;[ 0, 0];126705;0;19014
'199207;( 0, 1);17;2;19014
'199508;( 0, 1);22;4;19014
'200102;[50,..);2;212;19014
'200706;[ 9,10);90701;859164;19014
'200704;[12,14);148124;1917780;19014
'200710;[30,35);15917;512366;19014
'200011;[ 6, 7);3;20;19014
'199507;[ 7, 8);2;14;19014
'199704;[ 6, 7);3;20;19014
'200709;[20,25);85155;1883416;19014
'200801;[ 5, 6);106546;585441;19014
'200801;[ 9,10);97315;924023;19014
'199206;[ 5, 6);1;5;19014
'200802;[45,50);1885;89311;19014
'199804;[14,16);2;31;19014
'200802;[14,16);10523;1573292;19014
'200012;[18,20);4;78;19014
'200809;( 0, 1);131772;64946;19014
'199505;[12,14);1;14;19014
'200901;[40,45);3074;129918;19014
'200110;[35,40);3;113;19014
'200809;[18,20);54998;1040434;19014
'199701;[20,25);2;44;19014
'199910;[20,25);3;65;19014
'200812;[16,18);82079;1390171;19014
'200903;[18,20);56969;1078663;19014
'200910;[12,14);146697;1900395;19014
'201002;[45,50);1464;69325;19014
'201004;[ 6, 7);111661;723545;19014
'199205;[ 3, 4);3;10;19014
'201006;[ 2, 3);110505;274961;19014
'201009;[35,40);705;262621;19014
'201010;[10,12);170776;1873895;19014
'201104;[ 9,10);96583;914692;19014
'201107;[ 6, 7);109498;710114;19014
'201107;[ 7, 8);106856;799975;19014
'201110;[25,30);29392;798255;19014
'201204;[45,50);1707;80774;19014
'198404;[ 6, 7);1;7;19014
'198711;[ 6, 7);1;7;19014
'201206;[12,14);139815;1809708;19014
'201303;[35,40);3812;141965;19014
'198812;[ 0, 0];1;0;19014
'201306;[18,20);51796;979412;19014
'201307;[ 8, 9);98758;839221;19014
'201312;[ 5, 6);111192;608529;19014
'201406;[18,20);45766;865454;19014
'201405;[14,16);97956;1463527;19014
'201408;[20,25);59169;1308889;19014
'200609;[10,12);2004;21995;19014
'200602;[ 1, 2);592;860;19014
'200608;[ 4, 5);988;4439;19014
'200609;[ 4, 5);1265;5691;19014
'200505;( 0, 1);416;139;19014
'200607;[ 6, 7);594;3849;19014
'200202;[ 0, 0];304;0;19014
'200203;[ 0, 0];310;0;19014
'200401;[ 0, 0];979;0;19014
'200407;[30,35);26;839;19014
'200412;[ 7, 8);81;608;19014
'200504;[ 6, 7);93;605;19014
'200206;[45,50);2;92;19014
'200504;[20,25);98;2194;19014
'200306;[ 3, 4);34;119;19014
'200208;[12,14);24;309;19014
'200408;[ 4, 5);71;318;19014
'200503;[ 4, 5);99;444;19014
'200312;[ 2, 3);53;135;19014
'200403;[ 2, 3);61;156;19014
'199612;[ 9,10);1;10;19014
'200106;[ 9,10);4;38;19014
'200207;[ 9,10);17;161;19014
'199503;[ 0, 0];141;0;19014
'199908;[ 1, 2);7;10;19014
'200001;[ 1, 2);7;10;19014
'200312;[ 1, 2);52;75;19014
'199812;[25,30);2;53;19014
'200006;[25,30);6;163;19014
'199704;[ 4, 5);4;18;19014
'200107;[ 4, 5);9;40;19014
'200209;[ 4, 5);23;104;19014
'200211;[45,50);3;140;19014
'200011;( 0, 1);31;6;19014
'200703;[ 1, 2);102871;153841;19014
'199905;[ 2, 3);7;18;19014
'199608;( 0, 1);22;4;19014
'199805;[ 2, 3);7;18;19014
'200704;[ 2, 3);103785;258627;19014
'200202;[ 9,10);4;37;19014
'200101;[16,18);6;101;19014
'200108;[ 6, 7);3;19;19014
'199208;[ 2, 3);5;12;19014
'199611;[ 2, 3);6;15;19014
'200708;[ 9,10);91395;867055;19014
'200304;[40,45);6;251;19014
'200401;[40,45);9;387;19014
'200711;[ 8, 9);10181;864173;19014
'199702;[ 6, 7);2;13;19014
'199602;[30,35);2;61;19014
'200211;[18,20);12;228;19014
'199507;[ 5, 6);1;6;19014
'199904;[ 5, 6);1;5;19014
'200102;[ 5, 6);3;16;19014
'199808;[ 5, 6);1;6;19014
'200711;[20,25);77155;1701754;19014
'200105;[18,20);5;97;19014
'200107;[40,45);2;87;19014
'200810;[ 9,10);97603;926305;19014
'199608;[12,14);1;14;19014
'199611;[12,14);1;13;19014
'199807;[12,14);1;14;19014
'199810;[20,25);3;65;19014
'200811;[18,20);5408;1022613;19014
'200904;[25,30);26591;71988;19014
'200909;[ 7, 8);10771;806919;19014
'200909;[ 0, 0];143832;0;19014
'199301;[30,35);1;34;19014
'199502;[30,35);1;30;19014
'200912;[ 4, 5);112407;504095;19014
'200011;[ 8, 9);1;8;19014
'199806;[ 8, 9);1;8;19014
'199612;[ 8, 9);1;9;19014
'199708;[ 8, 9);1;9;19014
'201002;[ 4, 5);128456;576215;19014
'201003;[ 7, 8);10646;797316;19014
'199508;[ 3, 4);3;10;19014
'199910;[ 3, 4);3;10;19014
'201007;[40,45);6029;255214;19014
'199207;[10,12);1;10;19014
'199312;[10,12);1;10;19014
'201012;[ 9,10);99304;941963;19014
'201104;[30,35);9949;319583;19014
'201102;[10,12);177881;1946476;19014
'201105;[25,30);29766;808258;19014
'201107;[30,35);17888;576419;19014
'201202;[ 8, 9);109964;933685;19014
'201111;[18,20);49531;936323;19014
'199807;[14,16);1;15;19014
'200004;[16,18);3;50;19014
'201202;[20,25);42152;927831;19014
'198901;[ 7, 8);1;7;19014
'198905;[ 7, 8);1;7;19014
'199308;[ 7, 8);1;7;19014
'199407;[ 7, 8);1;7;19014
'201203;[16,18);7486;1266007;19014
'201208;[ 3, 4);113588;397532;19014
'201209;( 0, 1);148844;76719;19014
'201302;[ 1, 2);132128;194148;19014
'201302;( 0, 1);177333;85939;19014
'198805;[ 0, 0];1;0;19014
'199110;[ 0, 0];1;0;19014
'198502;[ 0, 0];1;0;19014
'198506;[ 0, 0];1;0;19014
'201304;[16,18);73044;1235620;19014
'201310;( 0, 1);145648;73376;19014
'201312;[ 6, 7);110073;713562;19014
'201401;[ 3, 4);115468;401641;19014
'201310;[12,14);140096;1814345;19014
'201311;[20,25);5277;1161221;19014
'201406;[30,35);10689;34305;19014
'201405;[12,14);129996;1683836;19014
'201407;[20,25);63255;1399281;19014
'200610;[ 5, 6);5227;28681;19014
'200610;[ 4, 5);5275;23668;19014
'200502;[ 3, 4);113;396;19014
'200512;[ 5, 6);197;1081;19014
'200507;( 0, 1);491;165;19014
'200509;[ 8, 9);108;918;19014
